Release_Date,Title,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Languages
10-02-2022,Boruto: Naruto the Movie,211.071,996,7.7,ja,Comedy,Japanese
10-02-2022,Harry Potter and the Chamber of Secrets,210.837,17901,7.7,en,Adventure,English
10-02-2022,Harry Potter and the Chamber of Secrets,210.837,17901,7.7,en,Fantasy,English
10-02-2022,Sonic the Hedgehog,210.751,7559,7.4,en,Action,English
10-02-2022,Sonic the Hedgehog,210.751,7559,7.4,en,Science Fiction,English
10-02-2022,Sonic the Hedgehog,210.751,7559,7.4,en,Comedy,English
10-02-2022,Sonic the Hedgehog,210.751,7559,7.4,en,Family,English
10-02-2022,Coco,210.527,15355,8.2,en,Family,English
10-02-2022,Coco,210.527,15355,8.2,en,Animation,English
10-02-2022,Coco,210.527,15355,8.2,en,Fantasy,English
10-02-2022,Coco,210.527,15355,8.2,en,Music,English
10-02-2022,Coco,210.527,15355,8.2,en,Comedy,English
10-02-2022,Coco,210.527,15355,8.2,en,Adventure,English
10-02-2022,Ava,210.438,130,6,fr,Drama,French
10-02-2022,Fury,210.26,9757,7.5,en,War,English
10-02-2022,Fury,210.26,9757,7.5,en,Drama,English
10-02-2022,Fury,210.26,9757,7.5,en,Action,English
10-02-2022,Don't Breathe 2,209.059,1490,7.4,en,Thriller,English
10-02-2022,Don't Breathe 2,209.059,1490,7.4,en,Horror,English
09-02-2022,Matando Cabos 2: La Máscara del Máscara,209.018,70,7.8,es,Action,Spanish
09-02-2022,Matando Cabos 2: La Máscara del Máscara,209.018,70,7.8,es,Comedy,Spanish
09-02-2022,Matando Cabos 2: La Máscara del Máscara,209.018,70,7.8,es,Adventure,Spanish
09-02-2022,Monster Hunter,208.742,2460,6.8,en,Action,English
09-02-2022,Monster Hunter,208.742,2460,6.8,en,Fantasy,English
09-02-2022,Monster Hunter,208.742,2460,6.8,en,Adventure,English
09-02-2022,The Last: Naruto the Movie,208.37,1139,7.9,ja,Action,Japanese
09-02-2022,The Last: Naruto the Movie,208.37,1139,7.9,ja,Romance,Japanese
09-02-2022,The Last: Naruto the Movie,208.37,1139,7.9,ja,Animation,Japanese
09-02-2022,Spider-Man: Homecoming,207.817,18174,7.4,en,Action,English
09-02-2022,Spider-Man: Homecoming,207.817,18174,7.4,en,Adventure,English
09-02-2022,Spider-Man: Homecoming,207.817,18174,7.4,en,Science Fiction,English
09-02-2022,Spider-Man: Homecoming,207.817,18174,7.4,en,Drama,English
09-02-2022,Bigbug,207.027,176,5.4,fr,Science Fiction,French
09-02-2022,Bigbug,207.027,176,5.4,fr,Comedy,French
09-02-2022,Spider-Man,206.376,15336,7.2,en,Fantasy,English
09-02-2022,Spider-Man,206.376,15336,7.2,en,Action,English
08-02-2022,Avengers: Endgame,205.308,20521,8.3,en,Adventure,English
08-02-2022,Avengers: Endgame,205.308,20521,8.3,en,Science Fiction,English
08-02-2022,Avengers: Endgame,205.308,20521,8.3,en,Action,English
07-02-2022,Old,205.157,2288,6.6,en,Thriller,English
07-02-2022,Old,205.157,2288,6.6,en,Mystery,English
07-02-2022,Old,205.157,2288,6.6,en,Horror,English
04-02-2022,Real Steel,203.843,6561,6.9,en,Action,English
04-02-2022,Real Steel,203.843,6561,6.9,en,Science Fiction,English
04-02-2022,Real Steel,203.843,6561,6.9,en,Drama,English
04-02-2022,Love and Leashes,203.743,68,6.3,ko,Romance,Korean
04-02-2022,Love and Leashes,203.743,68,6.3,ko,Comedy,Korean
04-02-2022,After,203.008,6973,7.2,en,Romance,English
04-02-2022,After,203.008,6973,7.2,en,Drama,English
04-02-2022,The Forever Purge,202.704,1652,7.3,en,Horror,English
04-02-2022,The Forever Purge,202.704,1652,7.3,en,Action,English
04-02-2022,The Forever Purge,202.704,1652,7.3,en,Thriller,English
04-02-2022,Tall Girl 2,202.01,127,6,en,Comedy,English
04-02-2022,Tall Girl 2,202.01,127,6,en,Drama,English
04-02-2022,Tall Girl 2,202.01,127,6,en,Romance,English
03-02-2022,Dog,200.253,32,8.3,en,Drama,English
03-02-2022,Dog,200.253,32,8.3,en,Comedy,English
02-02-2022,I Am Legend,199.248,13042,7.2,en,Drama,English
02-02-2022,I Am Legend,199.248,13042,7.2,en,Science Fiction,English
02-02-2022,I Am Legend,199.248,13042,7.2,en,Thriller,English
02-02-2022,Naruto Shippuden the Movie,198.011,418,7.2,ja,Animation,Japanese
02-02-2022,Naruto Shippuden the Movie,198.011,418,7.2,ja,Action,Japanese
02-02-2022,Naruto Shippuden the Movie,198.011,418,7.2,ja,Fantasy,Japanese
02-02-2022,Tom & Jerry,197.721,1948,7,en,Comedy,English
02-02-2022,Tom & Jerry,197.721,1948,7,en,Family,English
02-02-2022,Tom & Jerry,197.721,1948,7,en,Animation,English
01-02-2022,Against the Ice,195.989,117,7,en,Adventure,English
01-02-2022,Against the Ice,195.989,117,7,en,History,English
01-02-2022,Against the Ice,195.989,117,7,en,Drama,English
28-01-2022,An Egg Rescue,194.622,295,8.1,es,Animation,Spanish
28-01-2022,An Egg Rescue,194.622,295,8.1,es,Comedy,Spanish
28-01-2022,Harry Potter and the Goblet of Fire,193.459,16947,7.8,en,Adventure,English
28-01-2022,Harry Potter and the Goblet of Fire,193.459,16947,7.8,en,Fantasy,English
28-01-2022,Harry Potter and the Goblet of Fire,193.459,16947,7.8,en,Family,English
28-01-2022,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,8.1,ja,Animation,Japanese
28-01-2022,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,8.1,ja,Action,Japanese
28-01-2022,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,8.1,ja,Adventure,Japanese
28-01-2022,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,8.1,ja,Comedy,Japanese
28-01-2022,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,8.1,ja,Drama,Japanese
28-01-2022,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,8.1,ja,Fantasy,Japanese
28-01-2022,Pretty Guardian Sailor Moon Eternal The Movie Part 2,192.922,102,8.1,ja,Romance,Japanese
28-01-2022,Demonic,192.391,109,4.8,en,Horror,English
28-01-2022,Demonic,192.391,109,4.8,en,Thriller,English
28-01-2022,Far From the Tree,192.331,194,8.1,en,Animation,English
28-01-2022,Far From the Tree,192.331,194,8.1,en,Family,English
28-01-2022,Black Water: Abyss,191.722,312,5.1,en,Horror,English
28-01-2022,Black Water: Abyss,191.722,312,5.1,en,Thriller,English
28-01-2022,Black Water: Abyss,191.722,312,5.1,en,Adventure,English
28-01-2022,Black Water: Abyss,191.722,312,5.1,en,Mystery,English
27-01-2022,"Yes, No, or Maybe Half?",191.592,17,6.7,ja,Animation,Japanese
27-01-2022,"Yes, No, or Maybe Half?",191.592,17,6.7,ja,Drama,Japanese
27-01-2022,"Yes, No, or Maybe Half?",191.592,17,6.7,ja,Romance,Japanese
27-01-2022,The SpongeBob Movie: Sponge on the Run,191.122,2436,7.6,en,Family,English
27-01-2022,The SpongeBob Movie: Sponge on the Run,191.122,2436,7.6,en,Animation,English
27-01-2022,The SpongeBob Movie: Sponge on the Run,191.122,2436,7.6,en,Fantasy,English
27-01-2022,The SpongeBob Movie: Sponge on the Run,191.122,2436,7.6,en,Adventure,English
27-01-2022,The SpongeBob Movie: Sponge on the Run,191.122,2436,7.6,en,Comedy,English
26-01-2022,Spider-Man: Into the Spider-Verse,190.775,10951,8.4,en,Action,English
26-01-2022,Spider-Man: Into the Spider-Verse,190.775,10951,8.4,en,Adventure,English
26-01-2022,Spider-Man: Into the Spider-Verse,190.775,10951,8.4,en,Animation,English
26-01-2022,Spider-Man: Into the Spider-Verse,190.775,10951,8.4,en,Science Fiction,English
26-01-2022,Harry Potter and the Prisoner of Azkaban,189.771,17607,8,en,Adventure,English
26-01-2022,Harry Potter and the Prisoner of Azkaban,189.771,17607,8,en,Fantasy,English
24-01-2022,The Vault,189.579,555,7.1,en,Crime,English
24-01-2022,The Vault,189.579,555,7.1,en,Action,English
24-01-2022,The Vault,189.579,555,7.1,en,Thriller,English
22-01-2022,The Adam Project,189.245,2,6,en,Science Fiction,English
22-01-2022,The Adam Project,189.245,2,6,en,Adventure,English
22-01-2022,The Adam Project,189.245,2,6,en,Comedy,English
21-01-2022,Deadpool,189.206,26390,7.6,en,Action,English
21-01-2022,Deadpool,189.206,26390,7.6,en,Adventure,English
21-01-2022,Deadpool,189.206,26390,7.6,en,Comedy,English
21-01-2022,The Harder They Fall,188.865,611,6.7,en,Western,English
21-01-2022,"Monsters, Inc.",188.759,15255,7.8,en,Animation,English
21-01-2022,"Monsters, Inc.",188.759,15255,7.8,en,Comedy,English
21-01-2022,"Monsters, Inc.",188.759,15255,7.8,en,Family,English
21-01-2022,Ainbo: Spirit of the Amazon,188.484,285,7.1,en,Adventure,English
21-01-2022,Ainbo: Spirit of the Amazon,188.484,285,7.1,en,Animation,English
21-01-2022,Ainbo: Spirit of the Amazon,188.484,285,7.1,en,Family,English
21-01-2022,Ainbo: Spirit of the Amazon,188.484,285,7.1,en,Fantasy,English
21-01-2022,Don't Look Up,188.404,4819,7.2,en,Comedy,English
21-01-2022,Don't Look Up,188.404,4819,7.2,en,Drama,English
21-01-2022,Don't Look Up,188.404,4819,7.2,en,Science Fiction,English
20-01-2022,Cars 3,186.621,4416,6.8,en,Animation,English
20-01-2022,Cars 3,186.621,4416,6.8,en,Adventure,English
20-01-2022,Cars 3,186.621,4416,6.8,en,Comedy,English
20-01-2022,Cars 3,186.621,4416,6.8,en,Family,English
17-01-2022,Spider-Man 3,186.125,11340,6.3,en,Fantasy,English
17-01-2022,Spider-Man 3,186.125,11340,6.3,en,Action,English
17-01-2022,Spider-Man 3,186.125,11340,6.3,en,Adventure,English
17-01-2022,Last Shoot Out,185.045,92,6.4,en,Western,English
17-01-2022,Last Shoot Out,185.045,92,6.4,en,Action,English
17-01-2022,Last Shoot Out,185.045,92,6.4,en,Thriller,English
14-01-2022,Sator,184.487,66,5.4,en,Horror,English
14-01-2022,Iron Man 2,183.136,17594,6.8,en,Adventure,English
14-01-2022,Iron Man 2,183.136,17594,6.8,en,Action,English
14-01-2022,Iron Man 2,183.136,17594,6.8,en,Science Fiction,English
14-01-2022,Soul,182.718,7736,8.2,en,Animation,English
14-01-2022,Soul,182.718,7736,8.2,en,Comedy,English
14-01-2022,Soul,182.718,7736,8.2,en,Fantasy,English
14-01-2022,Soul,182.718,7736,8.2,en,Family,English
14-01-2022,Pirates of the Caribbean: On Stranger Tides,182.133,11712,6.5,en,Adventure,English
14-01-2022,Pirates of the Caribbean: On Stranger Tides,182.133,11712,6.5,en,Action,English
14-01-2022,Pirates of the Caribbean: On Stranger Tides,182.133,11712,6.5,en,Fantasy,English
14-01-2022,Phobias,181.527,27,5.4,en,Horror,English
14-01-2022,Phobias,181.527,27,5.4,en,Thriller,English
13-01-2022,A Quiet Place Part II,181.389,3997,7.6,en,Science Fiction,English
13-01-2022,A Quiet Place Part II,181.389,3997,7.6,en,Thriller,English
13-01-2022,A Quiet Place Part II,181.389,3997,7.6,en,Horror,English
13-01-2022,What the Peeper Saw,181.317,19,5.7,it,Horror,Italian
13-01-2022,What the Peeper Saw,181.317,19,5.7,it,Drama,Italian
13-01-2022,What the Peeper Saw,181.317,19,5.7,it,Thriller,Italian
13-01-2022,Fast & Furious 10,181.216,0,0,en,Action,English
13-01-2022,Fast & Furious 10,181.216,0,0,en,Crime,English
12-01-2022,The Dark Knight Rises,179.587,19126,7.8,en,Action,English
12-01-2022,The Dark Knight Rises,179.587,19126,7.8,en,Crime,English
12-01-2022,The Dark Knight Rises,179.587,19126,7.8,en,Drama,English
12-01-2022,The Dark Knight Rises,179.587,19126,7.8,en,Thriller,English
11-01-2022,Trolls Holiday in Harmony,179.019,102,7.6,en,Animation,English
11-01-2022,Trolls Holiday in Harmony,179.019,102,7.6,en,Fantasy,English
11-01-2022,Trolls Holiday in Harmony,179.019,102,7.6,en,Family,English
07-01-2022,Batman v Superman: Dawn of Justice,178.212,15596,5.9,en,Action,English
07-01-2022,Batman v Superman: Dawn of Justice,178.212,15596,5.9,en,Adventure,English
07-01-2022,Batman v Superman: Dawn of Justice,178.212,15596,5.9,en,Fantasy,English
07-01-2022,Motherly,176.378,95,7.2,en,Thriller,English
07-01-2022,Motherly,176.378,95,7.2,en,Horror,English
07-01-2022,Nobody,175.065,4292,8.2,en,Action,English
07-01-2022,Nobody,175.065,4292,8.2,en,Crime,English
07-01-2022,Nobody,175.065,4292,8.2,en,Thriller,English
07-01-2022,My Hero Academia: Two Heroes,174.756,743,8,ja,Animation,Japanese
07-01-2022,My Hero Academia: Two Heroes,174.756,743,8,ja,Action,Japanese
07-01-2022,My Hero Academia: Two Heroes,174.756,743,8,ja,Adventure,Japanese
07-01-2022,My Hero Academia: Two Heroes,174.756,743,8,ja,Fantasy,Japanese
07-01-2022,Harry Potter and the Half-Blood Prince,174.697,15861,7.7,en,Adventure,English
07-01-2022,Harry Potter and the Half-Blood Prince,174.697,15861,7.7,en,Fantasy,English
06-01-2022,Book of Love,174.481,20,5.3,en,Comedy,English
06-01-2022,Book of Love,174.481,20,5.3,en,Romance,English
06-01-2022,Jurassic Hunt,174.421,180,5,en,Action,English
06-01-2022,Jurassic Hunt,174.421,180,5,en,Science Fiction,English
06-01-2022,Jurassic Hunt,174.421,180,5,en,Thriller,English
06-01-2022,American Underdog,173.962,54,7.2,en,Drama,English
06-01-2022,The Dark Knight,173.923,26994,8.5,en,Drama,English
06-01-2022,The Dark Knight,173.923,26994,8.5,en,Action,English
06-01-2022,The Dark Knight,173.923,26994,8.5,en,Crime,English
06-01-2022,The Dark Knight,173.923,26994,8.5,en,Thriller,English
05-01-2022,Jujutsu Kaisen 0,173.575,21,7.8,ja,Animation,Japanese
05-01-2022,Jujutsu Kaisen 0,173.575,21,7.8,ja,Action,Japanese
05-01-2022,Jujutsu Kaisen 0,173.575,21,7.8,ja,Adventure,Japanese
05-01-2022,Jujutsu Kaisen 0,173.575,21,7.8,ja,Mystery,Japanese
05-01-2022,Ava,173.205,1917,5.7,en,Action,English
05-01-2022,Ava,173.205,1917,5.7,en,Crime,English
05-01-2022,Ava,173.205,1917,5.7,en,Drama,English
05-01-2022,Ava,173.205,1917,5.7,en,Thriller,English
05-01-2022,Three Steps Above Heaven,172.85,2394,7.8,es,Romance,Spanish
05-01-2022,Three Steps Above Heaven,172.85,2394,7.8,es,Drama,Spanish
03-01-2022,Sinkhole,172.571,36,7.1,ko,Comedy,Korean
03-01-2022,Sinkhole,172.571,36,7.1,ko,Drama,Korean
01-01-2022,Undisputed III: Redemption,172.362,604,7.5,en,Action,English
01-01-2022,Undisputed III: Redemption,172.362,604,7.5,en,Thriller,English
31-12-2021,Toy Story,171.714,15127,8,en,Animation,English
31-12-2021,Toy Story,171.714,15127,8,en,Adventure,English
31-12-2021,Toy Story,171.714,15127,8,en,Family,English
31-12-2021,Toy Story,171.714,15127,8,en,Comedy,English
30-12-2021,Roald Dahl's The Witches,171.361,2092,6.5,en,Family,English
30-12-2021,Roald Dahl's The Witches,171.361,2092,6.5,en,Fantasy,English
30-12-2021,Roald Dahl's The Witches,171.361,2092,6.5,en,Adventure,English
30-12-2021,Roald Dahl's The Witches,171.361,2092,6.5,en,Comedy,English
30-12-2021,Roald Dahl's The Witches,171.361,2092,6.5,en,Horror,English
26-12-2021,El Paseo 6,170.869,5,3.5,es,Comedy,Spanish
25-12-2021,Separation,170.565,127,5.7,en,Horror,English
25-12-2021,Separation,170.565,127,5.7,en,Drama,English
25-12-2021,Dragon Ball Super: Super Hero,170.551,0,0,ja,Animation,Japanese
25-12-2021,Dragon Ball Super: Super Hero,170.551,0,0,ja,Science Fiction,Japanese
25-12-2021,Dragon Ball Super: Super Hero,170.551,0,0,ja,Action,Japanese
24-12-2021,After Ever Happy,169.964,0,0,en,Romance,English
24-12-2021,Brothers,169.495,2085,7.1,en,Drama,English
24-12-2021,Brothers,169.495,2085,7.1,en,Thriller,English
24-12-2021,Brothers,169.495,2085,7.1,en,War,English
23-12-2021,Shrek,169.438,13610,7.7,en,Animation,English
23-12-2021,Shrek,169.438,13610,7.7,en,Comedy,English
23-12-2021,Shrek,169.438,13610,7.7,en,Fantasy,English
23-12-2021,Shrek,169.438,13610,7.7,en,Adventure,English
23-12-2021,Shrek,169.438,13610,7.7,en,Family,English
22-12-2021,Jackass Forever,169.376,49,7.1,en,Action,English
22-12-2021,Jackass Forever,169.376,49,7.1,en,Comedy,English
22-12-2021,Jackass Forever,169.376,49,7.1,en,Documentary,English
22-12-2021,Big Hero 6,169.209,13447,7.8,en,Adventure,English
22-12-2021,Big Hero 6,169.209,13447,7.8,en,Family,English
22-12-2021,Big Hero 6,169.209,13447,7.8,en,Animation,English
22-12-2021,Big Hero 6,169.209,13447,7.8,en,Action,English
22-12-2021,Big Hero 6,169.209,13447,7.8,en,Comedy,English
21-12-2021,Monster Pets: A Hotel Transylvania Short,169.005,295,7.5,en,Animation,English
21-12-2021,Monster Pets: A Hotel Transylvania Short,169.005,295,7.5,en,Comedy,English
21-12-2021,Monster Pets: A Hotel Transylvania Short,169.005,295,7.5,en,Fantasy,English
17-12-2021,Off Course,168.353,254,6.2,es,Romance,Spanish
17-12-2021,Off Course,168.353,254,6.2,es,Comedy,Spanish
17-12-2021,The Hobbit: The Battle of the Five Armies,168.034,11790,7.3,en,Action,English
17-12-2021,The Hobbit: The Battle of the Five Armies,168.034,11790,7.3,en,Adventure,English
17-12-2021,The Hobbit: The Battle of the Five Armies,168.034,11790,7.3,en,Fantasy,English
17-12-2021,Major Grom: Plague Doctor,168.017,405,6.8,ru,Action,Other
17-12-2021,Major Grom: Plague Doctor,168.017,405,6.8,ru,Adventure,Other
17-12-2021,Monster Family 2,167.912,28,7.1,en,Animation,English
17-12-2021,Monster Family 2,167.912,28,7.1,en,Family,English
17-12-2021,Gunpowder Milkshake,167.503,525,6.4,en,Action,English
17-12-2021,Gunpowder Milkshake,167.503,525,6.4,en,Crime,English
17-12-2021,Gunpowder Milkshake,167.503,525,6.4,en,Thriller,English
17-12-2021,Beautiful Sisters: Flesh Slave,167.255,4,4,ja,Crime,Japanese
17-12-2021,Beautiful Sisters: Flesh Slave,167.255,4,4,ja,Horror,Japanese
16-12-2021,Narco Sub,166.671,183,6.7,en,Action,English
